Account,trade_date,daily_volume,daily_fee,total_trades,avg_trade_size,buy_volume,sell_volume,net_flow,value,classification
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,33322.12,11.66,1,33322.12,0,33322.12,-33322.12,43,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,264062.05,15.79,295,895.13,73522.3,190539.75,-117017.45,43,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-10,26926.87,9.44,37,727.75,10626.22,16300.65,-5674.43,43,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,59404.15,5.73,82,724.44,44404.36,14999.79,29404.57,43,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,3127.92,0.8,6,521.32,0,3127.92,-3127.92,43,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,46267.68,11.33,37,1250.48,20269.03,25998.65,-5729.62,43,Fear
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-11,807600.01,0,2,403800,0,807600.01,-807600.01,47,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,503396.55,78.86,11,45763.32,255732.15,247664.4,8067.75,47,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,704543.29,211.37,13,54195.64,388988.16,315555.13,73433.03,47,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,36934.96,3.54,5,7386.99,17940.72,18994.24,-1053.52,47,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,276535.25,96.79,7,39505.04,0,276535.25,-276535.25,47,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,75901.55,26.56,10,7590.16,0,75901.55,-75901.55,47,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,222415.75,33.55,162,1372.94,136364.31,86051.44,50312.87,47,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-11,10821.48,3.77,10,1082.15,1383.96,9437.52,-8053.56,47,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,9999.93,0.97,13,769.23,0,9999.93,-9999.93,47,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,7756.45,2.3,12,646.37,2851.75,4904.7,-2052.95,47,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,40352.36,10.46,30,1345.08,23260.11,17092.25,6167.86,47,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-11,101286.59,8.24,16,6330.41,61322.87,39963.72,21359.15,47,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-12,115270.92,13.26,22,5239.59,62689.34,52581.58,10107.76,46,Neutral
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-12,460247.95,154.77,18,25569.33,218726.13,241521.82,-22795.69,46,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,1003654.27,175.31,56,17922.4,500447.49,503206.78,-2759.29,46,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,1243390.53,373,19,65441.61,416685.4,826705.13,-410019.73,46,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,348457.81,56.59,90,3871.75,185380.7,163077.11,22303.59,46,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,412695.06,155.38,8,51586.88,196226.14,216468.92,-20242.78,46,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,427297.12,149.32,93,4594.59,213470.81,213826.31,-355.5,46,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,49983.3,2.5,50,999.67,49983.3,0,49983.3,46,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-12,12328.46,4.31,16,770.53,11219.18,1109.28,10109.9,46,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,24999.67,2.42,23,1086.94,0,24999.67,-24999.67,46,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,3308.29,1.12,5,661.66,1843.36,1464.93,378.43,46,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,42341.16,10.91,42,1008.12,16145.07,26196.09,-10051.02,46,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,85654.33,25.7,2,42827.16,0,85654.33,-85654.33,50,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,402796.16,120.84,6,67132.69,402796.16,0,402796.16,50,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,129157.99,16.03,76,1699.45,63383.93,65774.06,-2390.13,50,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,291528.56,70.8,32,9110.27,0,291528.56,-291528.56,50,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,802803.87,132.52,370,2169.74,363597.58,439206.29,-75608.71,50,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-13,6607.27,2.36,17,388.66,4055.81,2551.46,1504.35,50,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,43595.9,8.64,31,1406.32,18596.26,24999.64,-6403.38,50,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,18034.65,4.51,35,515.28,2580.41,15454.24,-12873.83,50,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,27205.38,7.39,36,755.7,14978.14,12227.24,2750.9,50,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,1148828.7,367.25,69,16649.69,565726.54,583102.16,-17375.62,50,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-13,243639.4,67.25,31,7859.34,96108.78,147530.62,-51421.84,50,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-14,226306.63,65.45,25,9052.27,76627.1,149679.53,-73052.43,48,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,15294.55,1.47,5,3058.91,9926.55,5368,4558.55,48,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,921831.01,309.73,6,153638.5,0,921831.01,-921831.01,48,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,17808.66,2.78,2,8904.33,8890.1,8918.56,-28.46,48,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,1154846.76,346.45,14,82489.05,333582.61,821264.15,-487681.54,48,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-14,24947.14,5.43,12,2078.93,0,24947.14,-24947.14,48,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,266536.1,46.67,50,5330.72,0,266536.1,-266536.1,48,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,5342.37,1.76,14,381.6,0,5342.37,-5342.37,48,Neutral
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-14,50.78,0.02,1,50.78,0,50.78,-50.78,48,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,419937.63,60.03,294,1428.36,180945.47,238992.16,-58046.69,48,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-14,2549.71,0.91,9,283.3,0,2549.71,-2549.71,48,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,847863.59,103.8,245,3460.67,462440.38,385423.21,77017.17,48,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,14832.36,3.65,25,593.29,5624.35,9208.01,-3583.66,48,Neutral
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-02-14,63734.69,6.37,1,63734.69,0,63734.69,-63734.69,48,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,25221.44,7.08,34,741.81,2335.43,22886.01,-20550.58,48,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,11400,1.09,7,1628.57,11400,0,11400,50,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,476361.68,142.91,8,59545.21,396240.59,80121.09,316119.5,50,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,108503.92,16.75,19,5710.73,54020.59,54483.33,-462.74,50,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,5340.41,0.06,5,1068.08,5340.41,0,5340.41,50,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,366862.15,45.06,397,924.09,185373.57,181488.58,3884.99,50,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-15,3941.88,1.38,8,492.74,3941.88,0,3941.88,50,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,432960.07,108.98,80,5412,271365.89,161594.18,109771.71,50,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,7711.28,1.31,17,453.6,4176.68,3534.6,642.08,50,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,2320.49,0.4,7,331.5,1558.48,762.01,796.47,50,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,60437.04,16.88,20,3021.85,29923.53,30513.51,-589.98,50,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-15,233792.27,38.93,28,8349.72,171279.57,62512.7,108766.87,50,Neutral
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-15,3221.76,0.33,4,805.44,0,3221.76,-3221.76,50,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-16,64469.54,20.03,8,8058.69,8862.93,55606.61,-46743.68,54,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,9900,0.95,6,1650,9900,0,9900,54,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,109508.67,17.13,7,15644.1,54474.22,55034.45,-560.23,54,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,360143.82,108.04,13,27703.37,159915.21,200228.61,-40313.4,54,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,1706.16,0.37,5,341.23,845.81,860.35,-14.54,54,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,228095.48,16.96,346,659.24,130018.79,98076.69,31942.1,54,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-16,555.02,0.19,1,555.02,0,555.02,-555.02,54,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,9999.89,0.95,3,3333.3,0,9999.89,-9999.89,54,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,16262.4,4.84,13,1250.95,12148.79,4113.61,8035.18,54,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,5536.66,2.11,11,503.33,3964.9,1571.76,2393.14,54,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,921521.26,11.75,7,131645.89,921521.26,0,921521.26,51,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,116786.7,9.09,10,11678.67,90045.41,26741.29,63304.12,51,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,539004.4,161.69,13,41461.88,318908.41,220095.99,98812.42,51,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,170070.85,16.38,190,895.11,102898.18,67172.67,35725.51,51,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-17,10212.81,3.61,17,600.75,0,10212.81,-10212.81,51,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,15019.05,2.65,3,5006.35,0,15019.05,-15019.05,51,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,5099.06,0.77,8,637.38,4125.21,973.85,3151.36,51,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,13067.38,3.48,26,502.59,9363.74,3703.64,5660.1,51,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-17,240263.13,44.1,45,5339.18,146768.4,93494.73,53273.67,51,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-18,933694.74,149.99,157,5947.1,520836.27,412858.47,107977.8,47,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,6310.99,0.6,9,701.22,6310.99,0,6310.99,47,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,259505.77,11.1,45,5766.79,154934.09,104571.68,50362.41,47,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,580438.45,174.14,14,41459.89,259379.48,321058.97,-61679.49,47,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,314138.47,48.14,94,3341.9,155511.25,158627.22,-3115.97,47,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,700853.59,170.33,67,10460.5,700853.59,0,700853.59,47,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,499345.74,38.83,337,1481.74,301815.88,197529.86,104286.02,47,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-18,14814.74,5.18,17,871.46,9817.02,4997.72,4819.3,47,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,24999.7,2.41,13,1923.05,0,24999.7,-24999.7,47,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,22450.65,4.83,37,606.77,17955.54,4495.11,13460.43,47,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,14575.84,3.91,27,539.85,12851.97,1723.87,11128.1,47,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,942394.56,282.71,14,67313.9,499438.07,442956.49,56481.58,44,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,356494.68,61.83,105,3395.19,177855.6,178639.08,-783.48,44,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,196397.61,68.73,3,65465.87,96523.58,99874.03,-3350.45,44,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,597811.21,57.38,116,5153.54,597752.45,58.76,597693.69,44,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,436759.6,71.3,334,1307.66,137928.47,298831.13,-160902.66,44,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,7496.91,2.61,3,2498.97,0,7496.91,-7496.91,44,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,14999.82,1.45,16,937.49,0,14999.82,-14999.82,44,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,6685.82,1.09,15,445.72,4436.4,2249.42,2186.98,44,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,11189.19,3.82,16,699.32,6865.25,4323.94,2541.31,44,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-19,693700.84,137.54,94,7379.8,275708.72,417992.12,-142283.4,44,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,846463.22,262.29,93,9101.76,421702.96,424760.26,-3057.3,49,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-20,185018.25,53.6,25,7400.73,86758.08,98260.17,-11502.09,49,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,19999.92,0.29,1,19999.92,19999.92,0,19999.92,49,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,1540266.49,462.09,23,66968.11,559212.26,981054.23,-421841.97,49,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,145023.33,20.26,43,3372.64,71648.09,73375.24,-1727.15,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,405151.94,122.19,50,8103.04,5426.73,399725.21,-394298.48,49,Neutral
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-20,633013.49,212.69,1,633013.49,0,633013.49,-633013.49,49,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,790994.25,86.94,889,889.76,312650.96,478343.29,-165692.33,49,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,34999.78,3.38,30,1166.66,0,34999.78,-34999.78,49,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,4923.85,1.64,9,547.09,1630.28,3293.57,-1663.29,49,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,22754.77,6.95,30,758.49,4380.3,18374.47,-13994.17,49,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,6737.94,0.65,18,374.33,0,6737.94,-6737.94,55,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-21,382634.58,38.27,249,1536.69,0,382634.58,-382634.58,55,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,126876.4,12.68,8,15859.55,0,126876.4,-126876.4,55,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,1294008.56,388.2,8,161751.07,894026.2,399982.36,494043.84,55,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,282910.54,41.67,145,1951.11,140095.36,142815.18,-2719.82,55,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,276572.26,71.8,5,55314.45,143263.44,133308.82,9954.62,55,Greed
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-21,1294.15,0.22,2,647.08,681.59,612.56,69.03,55,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,793176.02,73.29,696,1139.62,288288.33,504887.69,-216599.36,55,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,24999.69,2.41,36,694.44,0,24999.69,-24999.69,55,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,4523.86,1.35,10,452.39,329.38,4194.48,-3865.1,55,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,29836.45,8.72,74,403.2,11668.1,18168.35,-6500.25,55,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,168620.8,56.24,8,21077.6,80058.99,88561.81,-8502.82,55,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-21,425686.52,99.06,95,4480.91,195313.38,230373.14,-35059.76,55,Greed
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-21,154282.11,34.83,29,5320.07,77582.12,76699.99,882.13,55,Greed
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-22,65838.61,22.12,5,13167.72,39627.71,26210.9,13416.81,49,Neutral
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-22,1033230.62,277.15,81,12755.93,579161.09,454069.53,125091.56,49,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,14533.33,1.41,14,1038.1,9144.77,5388.56,3756.21,49,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-22,1521306.46,456.4,12,126775.54,659996.91,861309.55,-201312.64,49,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,265560.55,34.11,87,3052.42,132061.76,133498.79,-1437.03,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,200001.43,70,3,66667.14,150057.26,49944.17,100113.09,49,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,32351.56,4.67,30,1078.39,4988.04,27363.52,-22375.48,49,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-22,6183.04,2.18,16,386.44,635.37,5547.67,-4912.3,49,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,6183.66,1.76,16,386.48,3748.05,2435.61,1312.44,49,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,30380.94,10.38,42,723.36,19448.91,10932.03,8516.88,49,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,18908.36,0.28,1,18908.36,18908.36,0,18908.36,50,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-23,279927.15,83.97,11,25447.92,199901.55,80025.6,119875.95,50,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,295546.9,31.89,113,2615.46,147273.34,148273.56,-1000.22,50,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,200497.32,70.18,2,100248.66,200497.32,0,200497.32,50,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-23,11993.11,0.58,53,226.29,11993.11,0,11993.11,50,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-23,13789.22,4.82,20,689.46,1044.84,12744.38,-11699.54,50,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,4999.92,0.48,4,1249.98,0,4999.92,-4999.92,50,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,2589.95,0.69,4,647.49,1915.38,674.57,1240.81,50,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,13213.73,4.63,21,629.23,7260.41,5953.32,1307.09,50,Neutral
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-23,14406.83,1.44,6,2401.14,7201.96,7204.87,-2.91,50,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-23,102770.62,12.72,11,9342.78,81030.35,21740.27,59290.08,50,Neutral
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-23,182667.63,18.31,73,2502.3,0,182667.63,-182667.63,50,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-24,1040850.59,276.33,271,3840.78,660258.52,380592.07,279666.45,49,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,240953.5,84.34,6,40158.92,220074.58,20878.92,199195.66,49,Neutral
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-24,426667.97,2.01,44,9697,426667.97,0,426667.97,49,Neutral
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-24,50291.94,15.9,10,5029.19,46.25,50245.69,-50199.44,49,Neutral
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-24,1603504.46,561.22,2,801752.23,800123.87,803380.59,-3256.72,49,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,83374.23,1.34,6,13895.7,83374.23,0,83374.23,49,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-24,461880.54,138.57,8,57735.07,199983.91,261896.63,-61912.72,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,231266.55,112.19,10,23126.66,231266.55,0,231266.55,49,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,262595.6,34.16,30,8753.19,172832.63,89762.97,83069.66,49,Neutral
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-24,6720299.05,841,3481,1930.57,3898297.82,2822001.23,1076296.59,49,Neutral
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,20814.91,2.89,35,594.71,20814.91,0,20814.91,49,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-24,48124.62,16.85,32,1503.89,37982.97,10141.65,27841.32,49,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,15768.59,3.1,23,685.59,14061.46,1707.13,12354.33,49,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,17227.04,4.66,48,358.9,15717.31,1509.73,14207.58,49,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,265784.59,25.46,123,2160.85,265784.59,0,265784.59,25,Fear
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-25,2898197.14,555.84,186,15581.71,1814276.41,1083920.73,730355.68,25,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,14743.13,0.27,2,7371.56,14743.13,0,14743.13,25,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-25,997556.48,299.26,8,124694.56,997556.48,0,997556.48,25,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,189206.48,24.85,68,2782.45,92791.92,96414.56,-3622.64,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,100678.56,279.07,6,16779.76,100678.56,0,100678.56,25,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-25,82910.81,29.02,1,82910.81,0,82910.81,-82910.81,25,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-25,10427674.81,1122.09,2431,4289.46,6318183.27,4109491.54,2208691.73,25,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,120866,10.36,185,653.33,45485.22,75380.78,-29895.56,25,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-25,4999.5,1.75,1,4999.5,4999.5,0,4999.5,25,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,24999.87,2.39,37,675.67,24999.87,0,24999.87,25,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,97378.41,22.73,150,649.19,61813.94,35564.47,26249.47,25,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,43286.48,12.08,42,1030.63,33385.63,9900.85,23484.78,25,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,24395.72,8.41,17,1435.04,12113.05,12282.67,-169.62,25,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-25,2367753.16,564.88,306,7737.76,1068666.39,1299086.77,-230420.38,25,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,1211478.04,211.51,24,50478.25,1050105.45,161372.59,888732.86,25,Fear
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-25,482000,2.4,3,160666.67,482000,0,482000,25,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-25,61075.18,13.29,24,2544.8,14849.52,46225.66,-31376.14,25,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,1565.38,0.55,6,260.9,770.04,795.34,-25.3,21,"Extreme Fear"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-26,594692.02,148.82,69,8618.72,313801.96,280890.06,32911.9,21,"Extreme Fear"
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,422136.08,147.75,2,211068.04,0,422136.08,-422136.08,21,"Extreme Fear"
